item_id,name_en,category,subcategory,rarity,buy_price,sell_price,carry_limit,points,icon_name,icon_color,description_en
1139,Tempered Cutwing,material,,10,,5000,,,Wing,Gray,Very rare Tempered Nargacuga material. A product of the brutal power struggle in the Guiding Lands.
1140,Smoldering Tailedge,material,,10,,3000,,,Tail,White,Very rare Glavenus material. The Guiding Lands' energy fortifies the monsters living there.
1141,Tempered Tailedge,material,,10,,5000,,,Tail,White,Very rare Tempered Glavenus material. A product of the brutal power struggle in the Guiding Lands.
1142,Honed Tailblade,material,,10,,3500,,,Tail,Cyan,Very rare Acidic Glavenus material. The Guiding Lands' energy fortifies the monsters living there.
1143,Tempered Tailblade,material,,10,,5500,,,Tail,Cyan,Very rare Tempered Acidic Glavenus material. A product of the brutal power struggle in the Guiding Lands.
1144,Glossy Ebonshell,material,,10,,3000,,,Body,Blue,Very rare Brachydios material. The Guiding Lands' energy fortifies the monsters living there.
1145,Tempered Ebonshell,material,,10,,5000,,,Body,Blue,Very rare Tempered Brachydios material. A product of the brutal power struggle in the Guiding Lands.
1146,Strongman's Jaw,material,,10,,3000,,,Jaw,Gold,Very rare Tigrex material. The Guiding Lands' energy fortifies the monsters living there.
1147,Tempered Jaw,material,,10,,5000,,,Jaw,Gold,Very rare Tempered Tigrex material. A product of the brutal power struggle in the Guiding Lands.
1148,Shuddering Darkjaw,material,,10,,4500,,,Jaw,Gray,Very rare Brute Tigrex material. The Guiding Lands' energy fortifies the monsters living there.
1049,Tempered Ebonjaw,material,,10,,6500,,,Jaw,Gray,Very rare Tempered Brute Tigrex material. A product of the brutal power struggle in the Guiding Lands.
1149,Charged Deathly Shocker,material,,10,,4500,,,Carapace,Cyan,Very rare Zinogre material. The Guiding Lands' energy fortifies the monsters living there.
1150,Tempered Shocker,material,,10,,6500,,,Carapace,Cyan,Very rare Tempered Zinogre material. A product of the brutal power struggle in the Guiding Lands.
1151,Crimson Blastscale,material,,11,,4000,,,Scale,White,Very rare Seething Bazelgeuse material. The Guiding Lands' energy fortifies the monsters living there.
1152,Tempered Blastscale,material,,11,,6000,,,Scale,White,Very rare Tempered Seething Bazelgeuse material. A product of the brutal power struggle in the Guiding Lands.
1153,Bloodstained Ebonhide,material,,11,,4000,,,Hide,DarkGreen,Very rare Savage Deviljho material. The Guiding Lands' energy fortifies the monsters living there.
1154,Spattered Hide,material,,11,,6000,,,Hide,DarkGreen,Very rare Tempered Savage Deviljho material. A product of the brutal power struggle in the Guiding Lands.
1155,Solemn Azure Horn,material,,11,,4000,,,Fang,Blue,Very rare Kirin material. The Guiding Lands' energy fortifies the monsters living there.
1156,Tempered Azure Horn,material,,11,,6000,,,Fang,Blue,Very rare Tempered Kirin material. A product of the brutal power struggle in the Guiding Lands.
1157,Hellfire Mane,material,,11,,4000,,,Body,Red,Very rare Teostra material. The Guiding Lands' energy fortifies the monsters living there.
1158,Tempered Crimson Mane,material,,11,,6000,,,Body,Red,Very rare Tempered Teostra material. A product of the brutal power struggle in the Guiding Lands.
1159,Stormcall Steelwing,material,,11,,4000,,,Wing,Gray,Very rare Kushala Daora material. The Guiding Lands' energy fortifies the monsters living there.
1160,Tempered Steelwing,material,,11,,6000,,,Wing,Gray,Very rare Tempered Kushala Daora material. A product of the brutal power struggle in the Guiding Lands.
1161,Azure Mane,material,,11,,4500,,,Body,Blue,Very rare Lunastra material. The Guiding Lands' energy fortifies the monsters living there.
1162,Tempered Azure Mane,material,,11,,6500,,,Body,Blue,Very rare Tempered Lunastra material. A product of the brutal power struggle in the Guiding Lands.
1163,Aurora Crownhorn,material,,11,,4000,,,Fang,Blue,Very rare Velkhana material. The Guiding Lands' energy fortifies the monsters living there.
1164,Tempered Crownhorn,material,,11,,6000,,,Fang,Blue,Very rare Tempered Velkhana material. A product of the brutal power struggle in the Guiding Lands.
1165,Twilight Fang,material,,11,,4000,,,Fang,White,Very rare Blackveil Vaal Hazak material. The Guiding Lands' energy fortifies the monsters living there.
1166,Tempered Twilight Fang,material,,11,,6000,,,Fang,White,Very rare Tempered Blackveil Vaal Hazak material. A product of the brutal power struggle in the Guiding Lands.
1167,Enchanting Finehide,material,,11,,4000,,,Hide,Violet,Very rare Namielle material. The Guiding Lands' energy fortifies the monsters living there.
1168,Tempered Trancehide,material,,11,,6000,,,Fang,Gray,Very rare Tempered Namielle material. A product of the brutal power struggle in the Guiding Lands.
1169,Extinction Greathorn,material,,11,,6500,,,Fang,Gray,Very rare Ruiner Nergigante material. The Guiding Lands' energy fortifies the monsters living there.
1270,Annihilating Temperhorn,material,,11,,9000,,,Fang,Gray,Very rare Tempered Ruiner Nergigante material. A product of the brutal power struggle in the Guiding Lands.
1170,Moonlight Scale,material,,11,,6500,,,Scale,Gold,Very rare Gold Rathian material. The Guiding Lands' energy fortifies the monsters living there.
1271,Tempered Gold Scale,material,,11,,9000,,,Scale,Gold,Very rare Tempered Gold Rathian material. A product of the brutal power struggle in the Guiding Lands.
1171,Scorching Scale,material,,11,,6500,,,Scale,Gray,Very rare Silver Rathalos material. The Guiding Lands' energy fortifies the monsters living there.
1172,Tempered Silver Scale,material,,11,,9000,,,Scale,Gray,Very rare Tempered Silver Rathalos material. A product of the brutal power struggle in the Guiding Lands.
1272,Gushing Dragonhold,material,,11,,4500,,,Carapace,Gray,Very rare Stygian Zinogre material. The Guiding Lands' energy fortifies the monsters living there.
1273,Tempered Dragonhold,material,,11,,6500,,,Carapace,Gray,Very rare Tempered Stygian Zinogre material. A product of the brutal power struggle in the Guiding Lands.
1173,Bloodthirsty Glimmerpelt,material,,11,,4500,,,Body,Gold,Very rare Rajang material. The Guiding Lands' energy fortifies the monsters living there.
1174,Tempered Glimmerpelt,material,,11,,6500,,,Body,Gold,Very rare Tempered Rajang material. A product of the brutal power struggle in the Guiding Lands.
487,Voucher,material,,4,,500,,,Voucher,Gray,Redeem this for a special meal with stronger effects than usual.
1228,Gourmet Voucher,material,,5,,1000,,,Voucher,Gold,"The ultimate ticket, granting you a free meal using only the freshest of ingredients."
488,First Wyverian Print,material,,4,,,,,Voucher,Green,"A ticket with a handprint, used by the First Wyverians. You can exchange it for items at the Melding Pot."
489,Deluxe First Wyverian Print,material,,4,,,,,Voucher,Green,"A ticket with a handprint, used by the First Wyverians. You can exchange it for items at the Melding Pot."
1229,Sublime First Wyverian Print,material,,6,,,,,Voucher,Red,"A ticket with a handprint, used by the First Wyverians. Exchange it for useful items at the Melding Pot."
490,Steel Wyverian Print,material,,4,,,,,Voucher,DarkBeige,"A ticket with a handprint, used by the First Wyverians. Exchange it for materials at the Melding Pot."
491,Silver Wyverian Print,material,,4,,,,,Voucher,White,"A ticket with a handprint, used by the First Wyverians. Exchange it for rare materials at the Melding Pot."
492,Gold Wyverian Print,material,,4,,,,,Voucher,Gold,"A ticket with a handprint, used by the First Wyverians. Exchange it for very rare materials at the Melding Pot."
1230,Celestial Wyverian Print,material,,9,,,,,Voucher,Cyan,"A ticket with a handprint, used by the First Wyverians. Exchange it for very rare materials at the Melding Pot."
1231,Steel Melding Ticket,material,,6,,10,,,Voucher,Gray,A ticket with a peculiar melding recipe printed on it. Give it to the Seliana Melder and...!?
1232,Silver Melding Ticket,material,,7,,50,,,Voucher,White,A ticket with a special melding recipe printed on it. Give it to the Seliana Melder and...!?
1233,Gold Melding Ticket,material,,10,,100,,,Voucher,Gold,A ticket with a surprising melding recipe printed on it. Give it to the Seliana Melder and...!?
1234,Astral Melding Ticket,material,,11,,500,,,Voucher,Cyan,A ticket with a miraculous melding recipe printed on it. Give it to the Seliana Melder and...!?
495,Commendation,material,,5,,,,,Voucher,Beige,A ticket awarded for demonstrating courage. Collect them and something wonderful may happen!
496,High Commendation,material,,7,,,,,Voucher,Beige,A ticket awarded for demonstrating tremendous courage. Collect them and something wonderful may happen!
1025,Conqueror's Seal,material,,9,,,,,Voucher,Beige,A prize claimed only by those who have overcome myriad trials. Proves the bearer's valor beyond question.
497,Research Commission Ticket,material,,7,,,,,Voucher,Cyan,A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!
1026,Research Commission Ticket+,material,,11,,,,,Voucher,Cyan,A ticket issued by the commander to those who greatly aid the Research Commission. Show it to the Smithy!
493,Tailraider Voucher,material,,4,,200,,,Voucher,LightBeige,Proof of friendship with the Lynians of the new continent. Show it to the Smithy and see what happens!
494,Gajalaka Sketch,material,,4,,200,,,Voucher,LightBeige,Proof of friendship with the Gajalaka tribes of the new continent. Show it to the Smithy and see what happens!
1027,Boaboa Ticket,material,,9,,500,,,Voucher,LightBeige,Proof of friendship with the Lynians of the Hoarfrost Reach. Show it to the Smithy and see what happens!
510,Spring Blossom Ticket,material,,4,,200,,,Voucher,Pink,A ticket you receive for attending the Spring Blossom Fest. Can be exchanged for special equipment or fireworks.
511,Summer Twilight Ticket,material,,4,,200,,,Voucher,Blue,A ticket you receive for attending the Summer Twilight Fest. Can be exchanged for special equipment or fireworks.
512,Autumn Harvest Ticket,material,,4,,200,,,Voucher,Beige,A ticket you receive for attending the Autumn Harvest Fest. Can be exchanged for special equipment or fireworks.
513,Winter Star Ticket,material,,4,,200,,,Voucher,White,A ticket you receive for attending the Winter Star Fest. Can be exchanged for special equipment or fireworks.
514,Appreciation Ticket,material,,4,,200,,,Voucher,Gold,A ticket you receive for attending the Appreciation Fest. Can be exchanged for special equipment or fireworks.
515,Spring Insect Field Guide,material,,4,,200,,,Book,Pink,A field guide containing must-know info about Great Hornflies. Show it to the Smithy for a...novel armor set.
516,Summer Insect Field Guide,material,,4,,200,,,Book,Gold,A field guide containing new info about Great Hornflies. Show it to the smithy for a...novel armor set.
517,Vaal Hazak Ticket,material,,8,,800,,,Voucher,Gray,"A ticket bearing Vaal Hazak, engulfed in eternal darkness. Redeem at the Smithy to make novel equipment."
518,Kirin Ticket,material,,8,,800,,,Voucher,White,"A ticket bearing Kirin, caressed by lightning. Redeem at the Smithy to make novel equipment."
654,Teostra Ticket,material,,8,,800,,,Voucher,Red,"A ticket bearing Teostra, ruling over purgatory. Redeem at the Smithy to make novel equipment."
655,Lunastra Ticket,material,,8,,800,,,Voucher,Blue,"A ticket with Lunastra and Teostra, roaring in unison. Redeem at the Smithy for special equipment."
656,Kushala Daora Ticket,material,,8,,800,,,Voucher,Gray,"A ticket bearing Kushala Daora, commanding the winds. Redeem at the Smithy to make novel equipment."
672,Nergigante Ticket,material,,8,,800,,,Voucher,Gray,"A ticket bearing Nergigante, utter destruction incarnate. Redeem at the Smithy to make novel equipment."
657,Zorah Magdaros Ticket,material,,8,,800,,,Voucher,Gray,"A ticket bearing Zorah, trampling over the New World. Redeem at the Smithy to make novel equipment."
658,Xeno'jiiva Ticket,material,,8,,800,,,Voucher,White,"A ticket bearing Xeno'jiiva, elder dragon transcended. Redeem at the Smithy to make novel equipment."
1298,Namielle Ticket,material,,12,,1600,,,Voucher,Violet,"A ticket bearing Namielle, master of the torrent. Redeem at the Smithy to make novel equipment."
1336,Velkhana Ticket,material,,12,,1600,,,Voucher,Blue,
1337,Zinogre Ticket,material,,10,,800,,,Vocuher,Cyan,
1338,Brute Tigrex Ticket,material,,10,,800,,,Voucher,Gray,
1308,Frostfang Ticket,material,,11,,1400,,,Voucher,Gray,Proof that you've hunted a tempered Frostfang Barioth. Bring it to the Smithy for a nice surprise!
519,Black Bandage,material,,6,,400,,,Question,Gray,Cloth made from the glossy black hide of a monster. Not obtainable by normal means.
520,Black Crystal Ticket,material,,6,,400,,,Voucher,Gray,A ticket you can trade for a crystal that emits a darkness-sucking light. Not obtainable by normal means.
531,First Fleet Ticket,material,,4,,400,,,Voucher,Red,A ticket with the First Fleet's flag and emblem. Redeem at the Smithy for something nice!?
680,Beetle Ticket,material,,4,,400,,,Voucher,Green,A ticket with the heroic black ruler drawn on it. Redeem at the Resource Center for something nice!?
523,Mega Man Ticket,material,,6,,400,,,Voucher,Blue,A ticket for a special Mega Man tie-in. Gives you access to special 8-bit retro Palico equipment.
524,Azure Star Shard,material,,4,,200,,,Ore,Blue,"Special material given to those who complete USJ's challenge. Glows a beautiful, transparent blue."
525,Azure Stargem,material,,6,,400,,,Gem,Blue,Special material for those who overcome the USJ challenge. Shines a miraculous blue.
526,Red Orb,material,,8,,800,,,Gem,Red,Blood of demonic beings condensed into stone. Can be used to craft stylish devil hunter equipment.
527,Master Craftsman's Blueprint,material,,6,,800,,,Voucher,Gray,"A blueprint for a revolutionary Great Sword, designed by a famed craftsman."
528,Bushi Ticket,material,,4,,400,,,Voucher,Red,A voucher given to those who assisted in the special investigation. Be sure to show it to the Resource Center!
678,Glamour Prism,material,,8,,800,,,Streamstone,Violet,A strange stone that projects illusions. Show this to the Resource Center and...!?
679,Senu's Feather,material,,4,,400,,,Question,LightBeige,"A feather from Senu, loyal to an assassin who stands against injustice and oppression. Show it to the Smithy."
529,Downy Crake Ticket,material,,4,,400,,,Voucher,White,A ticket with a pair of Downy Crakes drawn on it. Redeem at the Smithy for something nice!?
530,Bristly Crake Ticket,material,,4,,400,,,Voucher,Green,A ticket with a large Bristly Crake drawn on it. Redeem at the Smithy for something nice!?
521,Kulu-Ya-Ku Ticket,material,,6,,400,,,Voucher,LightBeige,A ticket given to those who help with Kulu-Ya-Ku research. Includes a very accurate sketch.
522,Wiggler Ticket,material,,6,,400,,,Voucher,Blue,A ticket given to those who help with Wiggler research. Comes with a rough sketch from a researcher.
675,Faux Ticket,material,,4,,400,,,Voucher,Gold,A ticket with a Mosswine and Felyne drawn on it. Redeem at the Resource Center for something nice!?
676,Faux Ticket II,material,,4,,400,,,Voucher,Cyan,A ticket with a Wiggler and eyepatch drawn on it. Redeem at the Resource Center for something nice!?
677,Faux Ticket III,material,,4,,400,,,Voucher,LightBeige,A ticket with a Kulu-Ya-Ku drawn on it. Redeem at the Resource Center for something nice!?
1028,Thermae Ticket,material,,9,,,,,Voucher,LightBeige,A ticket issued to the most fervent of hot springs fanatics. Bring it to the Smithy for a nice surprise!
1029,Steam Ticket,material,,11,,,,,Voucher,Gray,A ticket issued by the Tech Chief to those who support the Steamworks. Show it to the Smithy!
1030,Joyful Ticket,material,,9,,400,,,Voucher,Orange,A ticket you receive for attending the Holiday Joy Fest. Exchange it for special equipment or items.
1175,VIP Joyful Ticket,material,,12,,10000,,,Voucher,Orange,A rare ticket obtained during the Holiday Joy Fest. Can be used to craft layered armor and charms.
1031,Gratitude Ticket,material,,9,,400,,,Voucher,Blue,A ticket you receive for attending the Grand Appreciation Fest. Exchange it for special equipment or items.
1176,VIP Gratitude Ticket,material,,12,,10000,,,Voucher,Blue,A rare ticket obtained during the Grand Appreciation Fest. Can be used to craft layered armor and charms.
1290,Full Bloom Ticket,material,,9,,400,,,Voucher,DarkRed,A ticket you receive for attending the Full Bloom Fest. Can be exchanged for special equipment or items.
1331,VIP Full Bloom Ticket,material,,12,,10000,,,Voucher,DarkRed,
1332,Sizzling Spice Ticket,material,,9,,400,,,Voucher,Orange,
1333,VIP Sizzling Spice Ticket,material,,12,,10000,,,Voucher,Orange,
1334,Fun Fright Ticket,material,,9,,400,,,Voucher,Violet,
1335,VIP Fun Fright Ticket,material,,12,,10000,,,Voucher,Violet,
1050,Freezer Ticket,material,,9,,500,,,Voucher,Blue,Named for the new Hoarfrost Reach invention that keeps food cold! Bring it to the Smithy for a nice surprise!
1032,Pearlspring Ticket,material,,9,,500,,,Voucher,White,A ticket featuring a Pearlspring Macaque bathing in a spring. Bring it to the Smithy for a nice surprise!
1177,Black Eagle Blueprint,material,,10,,800,,,Voucher,Blue,"A blueprint left by the Black Eagle, an elder dragon-obsessed hunter. Show it to the Smithy and see what happens!"
1178,Wiggler Pot,material,,9,,500,,,Question,Gold,"Lynians crafted this pot to house Wigglers, hence its name. Show it to the Smithy and see what happens!"
1208,S.T.A.R.S. Badge,material,,12,,1500,,,Coin,Gold,"A special badge for R.P.D.'s special forces division, S.T.A.R.S. Traded for special gear and decor."
1033,Penguin Ticket,material,,10,,800,,,Voucher,White,A pair of Duffel Penguins adorn this ticket. Their expression is unreadable. Show it to the Smithy!
1034,Sealed Dragon Cloth,material,,10,,800,,,Voucher,DarkRed,"A cloth used to seal the corpse of a dreaded elder dragon. Truth or lie, the ominousness is palatable."
1179,Buff Ticket,material,,10,,800,,,Voucher,DarkBeige,The product of you defining those muscles and getting pumped up! Show it to the Smithy!
1051,Pickaxe Ticket,material,,10,,800,,,Voucher,Gray,Blueprints for hunters who need a handy companion when searching for rare ores. Show it to the Smithy!
1035,Wyverian Ticket,material,,10,,800,,,Voucher,Green,Proof of your friendly relations with the Wyverians. A mysterious seal is printed on it. Show it to the Smithy!
1052,Fest Ticket,material,,10,,800,,,Voucher,Gold,"A gold foil leaf ticket, used as decoration for the guild's festivals. Bring it to the Smithy and...!?"
1053,Unity Symbol,material,,10,,800,,,Voucher,Red,Recent good tidings from friends the world over. They speak of unreal tales! Show it to the Smithy!
1054,Meaty Canteen Ticket,material,,10,,800,,,Voucher,DarkBeige,"The chef's cooked up a juicy and beefy meal, just for you! Show this order to the Smithy!"
1329,Azure Era Seal,material,,11,,1000,,,Voucher,Blue,
1330,Large Azure Era Gem,material,,12,,1500,,,Gem,Blue,
1291,Whetfish Ticket,material,,10,,800,,,Voucher,Gold,"A ticket from the Piscine Researcher, with various Whetfish prints. Show it to the Smithy and see what happens!"
1299,Downy Crake Ticket II,material,,10,,800,,,Voucher,Gray,"A ticket featuring an adult Downy Crake, drawn with care. Show it to the Smithy and see what happens!"
1318,Shepherd Hare Ticket,material,,10,,800,,,Voucher,Beige,
1319,Spirited Canteen Ticket,material,,10,,800,,,Voucher,Yellow,
1320,Goldspring Ticket,material,,10,,800,,,Voucher,Gold,
1321,Herbivore Ticket I,material,,10,,800,,,Voucher,Green,
1322,Herbivore Ticket II,material,,10,,800,,,Voucher,Beige,
1323,Inner Eye Ticket,material,,10,,1600,,,Voucher,Beige,
1324,Black Bandana,material,,10,,800,,,Question,Gray,
1325,Scarf Ticket,material,,10,,800,,,Voucher,Cyan,
1326,Buff Ticket+,material,,12,,1600,,,Voucher,Beige,
1327,Chocolate,material,,10,,800,,,Question,Beige,
1328,Artemis's Notebook,material,,11,,800,,,Book,Beige,
498,Pukei Coin,material,,4,,500,,,Coin,Lime,A coin given to those who have bested a Pukei-Pukei in the Arena.
499,Kulu Coin,material,,4,,500,,,Coin,LightBeige,A coin given to those who have bested a Kulu-Ya-Ku in the Arena.
500,Rathian Coin,material,,4,,500,,,Coin,Green,A coin given to those who have bested a Rathian in the Arena.
501,Tzitzi Coin,material,,4,,800,,,Coin,Blue,A coin given to those who have bested a Tzitzi-Ya-Ku in the Arena.
502,Barroth Coin,material,,4,,800,,,Coin,Beige,A coin given to those who have bested a Barroth in the Arena.
503,Gama Coin,material,,4,,800,,,Coin,Blue,A coin given to those who have bested a Dodogama in the Arena.
504,Rathalos Coin,material,,4,,800,,,Coin,Red,A coin given to those who have bested a Rathalos in the Arena.
505,Brute Coin,material,,4,,1500,,,Coin,White,A coin given to those who have bested multiple brute wyverns at the same time in the Arena.
506,Flying Coin,material,,4,,1500,,,Coin,DarkBeige,A coin given to those who have bested multiple flying wyverns at the same time in the Arena.
507,Pinnacle Coin,material,,4,,800,,,Coin,Red,A commemorative coin bestowed on hunters who have mastered the craft. The value of its sheen? Priceless.
508,Hunter King Coin,material,,6,,1200,,,Coin,White,A silver coin given to true hunters. It shines with all the glory of the Hunter King.
509,Ace Hunter Coin,material,,8,,2000,,,Coin,Gold,A golden coin given to hunters at the pinnacle of their field. Only a small handful ever know such honor.
1036,Banbaro Coin,material,,9,,1200,,,Coin,DarkBeige,A coin given to those who have bested a Banbaro in the master rank Arena.
1037,Paolumu Coin,material,,9,,1200,,,Coin,White,A coin given to those who have bested a Paolumu in the master rank Arena.
1038,Nargacuga Coin,material,,9,,1200,,,Coin,Gray,A coin given to those who have bested a Nargacuga in the master rank Arena.
1039,Glavenus Coin,material,,9,,1200,,,Coin,DarkRed,A coin given to those who have bested a Glavenus in the master rank Arena.
1040,Odogaron Coin,material,,9,,1200,,,Coin,DarkRed,A coin given to those who have bested a Odogaron in the master rank Arena.
1041,Zinogre Coin,material,,9,,1200,,,Coin,Cyan,A coin given to those who have bested a Zinogre in the master rank Arena.
1042,Black Belt Coin,material,,9,,1500,,,Coin,Gray,A black coin with an abyssal gleam awarded to those who complete master rank Arena quests.
1043,Hero King Coin,material,,10,,2000,,,Coin,Gold,A gleaming golden coin awarded to those who complete especially tough master rank Arena quests.
1044,Tigrex Coin,material,,11,,5000,,,Coin,DarkBeige,A coin given to those who have bested a Tigrex in the master rank Arena.
1274,Dragonforce Chunk,material,,12,,1000,,,Question,Red,"A fragment carved from Safi'jiiva. Has an otherworldly feel, as if power is being born within. (Appraised after assignment)"
532,Watcher Lens,material,,,,,,,Question,Gray,
533,Nora Brave Trophy,material,,,,,,,Bone,Gold,
534,SFV Ticket,material,,4,,200,,,Voucher,White,
535,SFV Ticket III,material,,6,,400,,,Voucher,Blue,
536,SFV Ticket II,material,,6,,400,,,Voucher,Red,
537,Steel Egg,material,trade,4,,1000,,,Egg,Gray,"An egg of glittering steel. Valuable and rare, but of no use to a hunter. (Trade-in Item)"
538,Silver Egg,material,trade,4,,10000,,,Egg,White,"An egg of glittering silver. Valuable and rare, but of no use to a hunter. (Trade-in Item)"
539,Golden Egg,material,trade,4,,20000,,,Egg,Gold,"An egg of glittering gold. Super valuable and rare, but of no use to a hunter. (Trade-in Item)"
540,Chipped Scale,material,trade,4,,500,,,Scale,Gray,"Acquired by using the Bandit Mantle. Chipped, but still prized by collectors. (Trade-in Item)"
541,Large Scale,material,trade,4,,1000,,,Scale,LightBeige,Acquired by using the Bandit Mantle. Consistently popular among collectors. (Trade-in Item)
542,Beautiful Scale,material,trade,5,,2000,,,Scale,White,Acquired by using the Bandit Mantle. In perpetual demand among collectors. (Trade-in Item)
543,Lustrous Scale,material,trade,6,,3000,,,Scale,Cyan,Acquired by using the Bandit Mantle. A source of pride for any collector. (Trade-in Item)
544,Glimmering Scale,material,trade,7,,5000,,,Scale,Gold,Acquired by using the Bandit Mantle. A must-have for any collector. (Trade-in Item)
1180,Giant Scale,material,trade,9,,8000,,,Scale,LightBeige,Acquired by using the Bandit Mantle. Its size consistently amazes collectors. (Trade-in Item)
1181,Magnificent Scale,material,trade,10,,10000,,,Scale,DarkRed,Acquired by using the Bandit Mantle. Makes any collector's mouth water. (Trade-in Item)
545,Bhernastone,material,trade,4,,400,,,Ore,Cyan,"An Old World import. Beautiful, but not suitable for crafting. (Trade-in Item)"
546,Dundormarin,material,trade,4,,800,,,Ore,Blue,"An Old World import. Beautiful, but not suitable for crafting. (Trade-in Item)"
547,Loc Lac Ore,material,trade,5,,1500,,,Ore,LightBeige,"An Old World import. Beautiful, but not suitable for crafting. (Trade-in Item)"
548,Val Habar Quartz,material,trade,6,,2000,,,Ore,White,"An Old World import. Beautiful, but not suitable for crafting. (Trade-in Item)"
549,Minegardenite,material,trade,7,,5000,,,Ore,Gold,"An Old World import. Beautiful, but not suitable for crafting. (Trade-in Item)"
550,Golden Scale,material,trade,4,,1000,,,Scale,Gold,The scales of a Goldenfish. They shimmer like only pure gold can. (Trade-in Item)
551,Golden Scale+,material,trade,5,,10000,,,Scale,Gold,The scales of a Great Goldenfish. Trades at the same price as actual gold. (Trade-in Item)
552,Platinum Scale,material,trade,4,,2000,,,Scale,White,The scales of a Platinumfish. They give off a beautiful gleam. (Trade-in Item)
553,Platinum Scale+,material,trade,5,,20000,,,Scale,White,The scales of a Great Platinumfish. Their shine is nigh on blinding. (Trade-in Item)
554,Gilded Scale,material,trade,4,,500,,,Scale,Gold,The scales of a Goldenfry. Used by artisans in their crafts. (Trade-in Item)
555,Gilded Scale+,material,trade,5,,5000,,,Scale,Gold,The scales of a Great Goldenfry. Used in the very finest of crafts. (Trade-in Item)
1239,Emerald Shell,material,trade,4,,1500,,,Carapace,Cyan,"An emerald Helmcrab carapace, every bit as lovely as its gem namesake. (Trade-in Item)"
558,Gold Chip Fragment,material,trade,4,,300,,,Ore,Gold,A fragment that a Copper Calappa harvested from a Kulve Taroth track. (Trade-in Item)
1240,Gold Nugget Fragment,material,trade,4,,900,,,Ore,Gold,A fragment that can only be harvested from a very heavy Taroth track. (Trade-in Item)
556,Golden Fragment,material,trade,4,,750,,,Ore,Gold,A fragment of pure gold. It fetches a high price despite its size. (Trade-in Item)
557,Golden Chunk,material,trade,4,,1500,,,Ore,Gold,A precious lump of gold. Its brilliance can bewitch the purest of hearts. (Trade-in Item)
1182,Magnificent Pelt,material,trade,10,,9000,,,Hide,Gold,Acquired by using the Bandit Mantle. Makes any collector's mouth water. (Trade-in Item)
559,Normal Ammo 1,hidden,,4,,,,,Ammo,White,"Ammo for novices. Gets the job done, but it doesn't pack much oomph."
560,Normal Ammo 2,ammo,,2,3,1,99,,Ammo,White,Non-specialized ammo. More powerful than Normal Ammo 1. Capacity: 99
561,Normal Ammo 3,ammo,,3,,2,99,,Ammo,White,Ammo made with high-quality gunpowder. Each shot packs considerable punch. Capacity: 99
562,Pierce Ammo 1,ammo,,1,4,2,60,,Ammo,Blue,Armor-piercing ammo that deals multiple hits to some monsters. Capacity: 60
563,Pierce Ammo 2,ammo,,2,8,2,60,,Ammo,Blue,High-grade armor-piercing ammo. Deals more hits than Pierce Ammo 1. Capacity: 60
564,Pierce Ammo 3,ammo,,3,,3,60,,Ammo,Blue,Max-grade armor-piercing ammo. Deals numerous hits. Capacity: 60
565,Spread Ammo 1,ammo,,1,4,1,80,,Ammo,DarkGreen,Ammo that covers a wide area. Deals multiple hits at close range. Capacity: 80
566,Spread Ammo 2,ammo,,2,8,2,70,,Ammo,DarkGreen,High-grade ammo that covers a wide area. Deals more hits than Spread Ammo 1. Capacity: 70
567,Spread Ammo 3,ammo,,3,,2,60,,Ammo,DarkGreen,Max-grade ammo that covers a wide area and deals numerous hits. Capacity: 60
568,Sticky Ammo 1,ammo,,1,12,2,9,,Ammo,Beige,Powerful ammo that lodges in a target and explodes. Also stuns. Capacity: 9
569,Sticky Ammo 2,ammo,,2,24,3,9,,Ammo,Beige,Very powerful ammo that lodges in a target and explodes. Also stuns. Capacity: 9
570,Sticky Ammo 3,ammo,,3,,4,9,,Ammo,Beige,Extremely powerful ammo that lodges in a target and explodes. Also stuns. Capacity: 9
571,Cluster Bomb 1,ammo,,2,30,6,3,,Ammo,DarkRed,Ammo that fragments into three shells upon impact. Beware of friendly fire! Capacity: 3
572,Cluster Bomb 2,ammo,,3,60,6,3,,Ammo,DarkRed,Ammo that fragments into four shells upon impact. Beware of friendly fire! Capacity: 3
573,Cluster Bomb 3,ammo,,4,,10,3,,Ammo,DarkRed,Ammo that fragments into five shells upon impact. Beware of friendly fire! Capacity: 3
574,Flaming Ammo,ammo,,2,20,2,60,,Ammo,Orange,Ammo that packs a punch against monsters susceptible to fire. Capacity: 60
575,Water Ammo,ammo,,2,20,2,60,,Ammo,DarkBlue,Ammo that packs a punch against monsters susceptible to water. Capacity: 60
576,Thunder Ammo,ammo,,2,20,2,60,,Ammo,Gold,Ammo that packs a punch against monsters susceptible to thunder. Capacity: 60
577,Freeze Ammo,ammo,,2,20,2,60,,Ammo,White,Ammo that packs a punch against monsters susceptible to ice. Capacity: 60
578,Dragon Ammo,ammo,,3,,10,3,,Ammo,DarkRed,Elderseal-imbued ammo that packs a punch against monsters weak to dragon. Capacity: 3
579,Poison Ammo 1,ammo,,2,15,2,12,,Ammo,Violet,"Poisons target, but may require several shots. Capacity: 12"
580,Poison Ammo 2,ammo,,3,30,2,12,,Ammo,Violet,Enhanced ammo that inflicts poison. Some targets require multiple shots. Capacity: 12
581,Paralysis Ammo 1,ammo,,2,15,3,12,,Ammo,Yellow,Ammo that causes paralysis. Some targets require multiple shots. Capacity: 12
